   0.167832362D+02   0.255899253D+01  -0.107062527D+01   0.369426282D+00  -0.737312222D-01   0.587934411D-03   0.532032659D-02  -0.196883621D-02   0.365765707D-03  -0.309776534D-04
   0.184990612D+02   0.978710009D+00  -0.153733123D+00   0.555280188D-01  -0.156685157D-01   0.371890491D-02  -0.750049041D-03   0.122931718D-03  -0.146498319D-04   0.956219087D-06
  -0.394238638D+02   0.706973324D+02  -0.324790438D+02   0.107542606D+02  -0.351126277D+01   0.124141695D+01  -0.417104992D+00   0.113342827D+00  -0.213396001D-01   0.207866136D-02
   0.469507961D+01   0.134012919D+02  -0.457368713D+01   0.945665399D+00  -0.140186709D+00   0.163190930D-01  -0.156758676D-02   0.118691639D-03  -0.100511496D-05  -0.186248913D-06
   0.131637030D+02   0.595473432D+01  -0.240324935D+01   0.585242122D+00  -0.787016368D-01  -0.127188234D-02   0.649330376D-02  -0.316235685D-02   0.788893215D-03  -0.837925922D-04
   0.167541270D+02   0.241581366D+01  -0.993609912D+00   0.349686812D+00  -0.745943398D-01   0.350793515D-02   0.405839057D-02  -0.167379062D-02   0.328399892D-03  -0.292006791D-04
   0.183908485D+02   0.957179457D+00  -0.141225137D+00   0.506707293D-01  -0.141919469D-01   0.334857749D-02  -0.673890225D-03   0.110715022D-03  -0.132793090D-04   0.874899963D-06
  -0.351890669D+02   0.644220120D+02  -0.282859904D+02   0.828609367D+01  -0.214905830D+01   0.592321273D+00  -0.168265527D+00   0.416084430D-01  -0.742451552D-02   0.700776758D-03
   0.542401411D+01   0.125456372D+02  -0.428638410D+01   0.886478401D+00  -0.130540398D+00   0.146183572D-01  -0.116037689D-02   0.158265482D-04   0.214899130D-04  -0.291433781D-05
   0.133470563D+02   0.558031592D+01  -0.225728304D+01   0.560406891D+00  -0.807528234D-01   0.271414022D-02   0.432719919D-02  -0.252004621D-02   0.702012251D-03  -0.821093532D-04
   0.167193883D+02   0.228749077D+01  -0.923619624D+00   0.330916342D+00  -0.748667625D-01   0.608090158D-02   0.285098075D-02  -0.136273620D-02   0.282171698D-03  -0.260951574D-04
   0.182854341D+02   0.938102003D+00  -0.130206149D+00   0.464185817D-01  -0.129048004D-01   0.302551738D-02  -0.606930296D-03   0.997992091D-04  -0.120231232D-04   0.797616920D-06
  -0.318829126D+02   0.599273475D+02  -0.258230490D+02   0.715308648D+01  -0.162573771D+01   0.366258219D+00  -0.862528553D-01   0.187349868D-01  -0.307364638D-02   0.274744764D-03
   0.605106459D+01   0.117963130D+02  -0.403268553D+01   0.834129648D+00  -0.122316182D+00   0.133298679D-01  -0.874462429D-03  -0.580846466D-04   0.396187881D-04  -0.548965587D-05
   0.134969093D+02   0.525822859D+01  -0.213261842D+01   0.541608351D+00  -0.849606015D-01   0.772612687D-02   0.160348398D-02  -0.161172794D-02   0.535343662D-03  -0.697150683D-04
   0.166820904D+02   0.217709345D+01  -0.862420732D+00   0.313574706D+00  -0.744064292D-01   0.807929637D-02   0.182950204D-02  -0.108162945D-02   0.236825549D-03  -0.226542445D-04
   0.181875572D+02   0.921898231D+00  -0.120897095D+00   0.428480567D-01  -0.118288478D-01   0.275555203D-02  -0.550658392D-03   0.905119030D-04  -0.109336426D-04   0.728820726D-06
  -0.330597517D+01   0.230100921D+02  -0.973468561D+01   0.251856398D+01  -0.467988812D+00   0.672717616D-01  -0.769639104D-02   0.698964170D-03  -0.471019309D-04   0.552272498D-05
   0.113118954D+02   0.455643072D+01  -0.155061433D+01   0.323119450D+00  -0.412529660D-01   0.245992195D-02   0.112152421D-02  -0.651886634D-03   0.149430622D-03  -0.131588276D-04
   0.142354260D+02   0.212521713D+01  -0.756240071D+00   0.217673916D+00  -0.365271555D-01   0.876365355D-03   0.133384193D-02  -0.360487282D-03   0.396487389D-04  -0.968070676D-06
   0.156618446D+02   0.117457875D+01  -0.269730828D+00   0.101696945D+00  -0.298286063D-01   0.719405336D-02  -0.141815159D-02   0.216557461D-03  -0.228110302D-04   0.124062252D-05
   0.166241223D+02   0.778276834D+00  -0.411058597D-01   0.135512090D-01  -0.338216955D-02   0.701164098D-03  -0.125908172D-03   0.192035329D-04  -0.223561918D-05   0.147972336D-06
  -0.388861068D+01   0.221427764D+02  -0.840722243D+01   0.201096805D+01  -0.298126089D+00  -0.397507891D-01   0.611927506D-01  -0.280345118D-01   0.662393256D-02  -0.667184680D-03
   0.107879414D+02   0.528034936D+01  -0.154411347D+01   0.261316415D+00  -0.274017989D-01  -0.246342994D-02   0.389074216D-02  -0.147437120D-02   0.275913322D-03  -0.227399285D-04
   0.142874933D+02   0.272245115D+01  -0.955231817D+00   0.231039290D+00  -0.315100757D-01   0.460744059D-02  -0.270006856D-02   0.118609501D-02  -0.266514630D-03   0.258639430D-04
   0.160677012D+02   0.141240796D+01  -0.404634431D+00   0.148426791D+00  -0.397883553D-01   0.769518028D-02  -0.867743351D-03  -0.233670807D-04   0.274709446D-04  -0.360055233D-05
   0.171610705D+02   0.815928558D+00  -0.613222619D-01   0.205982830D-01  -0.528188177D-02   0.113103100D-02  -0.209263020D-03   0.325364388D-04  -0.381031472D-05   0.251091093D-06
  -0.202945221D+01   0.896904561D+01   0.106750159D+02  -0.168651644D+02   0.139549466D+02  -0.840914106D+01   0.395951779D+01  -0.139870247D+01   0.346449627D+00  -0.461101316D-01
   0.129093246D+02  -0.464668944D+01   0.140049349D+02  -0.146341878D+02   0.116690361D+02  -0.767511777D+01   0.396255471D+01  -0.148719881D+01   0.361297004D+00  -0.431310882D-01
   0.136859387D+02   0.476785720D+01  -0.137757977D+01   0.526446165D-01   0.117324296D+00  -0.584069307D-01   0.202905588D-01  -0.575548071D-02   0.111596261D-02  -0.105288909D-03
   0.167645772D+02   0.236082821D+01  -0.902156094D+00   0.273634231D+00  -0.338404502D-01  -0.117030995D-01   0.801589782D-02  -0.234374337D-02   0.388022868D-03  -0.301037439D-04
   0.183877807D+02   0.968670503D+00  -0.147064818D+00   0.523906619D-01  -0.144611056D-01   0.332618321D-02  -0.644200358D-03   0.100566230D-03  -0.113333094D-04   0.695251895D-06
  -0.124666318D+01   0.190893311D+02  -0.739565013D+01   0.180830922D+01  -0.322154689D+00   0.479728062D-01  -0.593839045D-02  -0.446454204D-03   0.267624405D-03   0.979998303D-05
   0.113235133D+02   0.444035130D+01  -0.131058746D+01   0.236309978D+00  -0.321239826D-01   0.219974205D-02   0.202873224D-02  -0.106471866D-02   0.226266556D-03  -0.198899626D-04
   0.142782822D+02   0.230411469D+01  -0.774599558D+00   0.188421481D+00  -0.225851139D-01   0.336812987D-03  -0.544696331D-03   0.524203360D-03  -0.154540316D-03   0.177352620D-04
   0.158225982D+02   0.127339824D+01  -0.322900164D+00   0.118233899D+00  -0.323405468D-01   0.674844140D-02  -0.990433457D-03   0.715477802D-04   0.515346787D-05  -0.134945425D-05
   0.168402263D+02   0.795079279D+00  -0.500233453D-01   0.165997611D-01  -0.418051349D-02   0.875141335D-03  -0.158238239D-03   0.241564307D-04  -0.279705044D-05   0.183366879D-06
